layer,label,index,theta,radius,x,y
φ₁,Witness / Illumination,282,676.7896307834801,16.792855623746664,-3.723443675148478,-16.374857776420434
φ₁,Witness / Illumination,283,679.1895940132088,16.822603841260722,13.831067122819016,9.576094310525296
φ₁,Witness / Illumination,284,681.5895572429374,16.852299546352718,-16.696578517261486,2.2856652897837475
φ₁,Witness / Illumination,285,683.9895204726661,16.881943016134134,10.786533020942578,-12.986558643001441
φ₁,Witness / Illumination,286,686.3894837023947,16.911534525287763,0.8200755210904975,16.891639237791818
φ₁,Witness / Illumination,287,688.7894469321234,16.941074346097416,-12.035823156234914,-11.922204534054911
φ₁,Witness / Illumination,288,691.189410161852,16.97056274847714,16.957640815377154,0.6621313892687497
φ₁,Witness / Illumination,289,693.5893733915807,17.0,-12.97376532121728,10.985509245819236
φ₁,Witness / Illumination,290,695.9893366213093,17.029386365926403,2.149555236464178,-16.893176500746964
φ₁,Witness / Illumination,291,698.389299851038,17.05872210923198,9.84308871065847,13.932465849019968
φ₁,Witness / Illumination,292,700.7892630807667,17.08800749063506,-16.697849465172283,-3.6306780686871374
φ₁,Witness / Illumination,293,703.1892263104953,17.11724276862369,14.790223184208756,-8.616803244898529
φ₁,Witness / Illumination,294,705.589189540224,17.146428199482248,-5.093953882463307,16.37228248728127
φ₁,Witness / Illumination,295,707.9891527699526,17.175564037317667,-7.315604711545915,-15.539688790461897
φ₁,Witness / Illumination,296,710.3891159996813,17.204650534085253,15.918119656561428,6.527899095374606
φ₁,Witness / Illumination,297,712.7890792294099,17.233687939614086,-16.174310951941827,5.949089445444129
φ₁,Witness / Illumination,298,715.1890424591386,17.26267650163207,7.9211830844359525,-15.338020033330434
φ₁,Witness / Illumination,299,717.5890056888672,17.291616465790582,4.52742707079105,16.68839129810505
φ₁,Witness / Illumination,300,719.9889689185959,17.320508075688775,-14.635643268491714,-9.262718073948559
φ₁,Witness / Illumination,301,722.3889321483246,17.349351572897472,17.077134948203952,-3.061284364581511
φ₁,Witness / Illumination,302,724.7888953780532,17.378147196982766,-10.541747657902865,13.815627250222823
φ₁,Witness / Illumination,303,727.1888586077819,17.406895185529212,-1.5617447395682122,-17.33669384191897
φ₁,Witness / Illumination,304,729.5888218375105,17.435595774162696,12.883557908367612,11.747933248948025
φ₁,Witness / Illumination,305,731.9887850672392,17.46424919657298,-17.46420287425644,0.04022395819658111
φ₁,Witness / Illumination,306,734.3887482969678,17.4928556845359,12.871437758552759,-11.845931370209028
φ₁,Witness / Illumination,307,736.7887115266965,17.52141546793523,-1.4916172778371986,17.457808507841342
φ₁,Witness / Illumination,308,739.1886747564251,17.549928774784245,-10.71010872298454,-13.903005831180913
φ₁,Witness / Illumination,309,741.5886379861538,17.578395831246947,17.31668959360315,3.021963189517116
φ₁,Witness / Illumination,310,743.9886012158825,17.60681686165901,-14.834039978975081,9.484263698472803
φ₁,Witness / Illumination,311,746.3885644456111,17.635192088548397,4.538934538003603,-17.041070191150496
φ₁,Witness / Illumination,312,748.7885276753398,17.663521732655695,8.177323652744521,15.656671992421156
φ₁,Witness / Illumination,313,751.1884909050684,17.69180601295413,-16.632224242387018,-6.030681284146388
φ₁,Witness / Illumination,314,753.5884541347971,17.72004514666935,16.36382903654946,-6.798904269261381
φ₁,Witness / Illumination,315,755.9884173645257,17.74823934929885,-7.485475564416037,16.09247201565162
φ₁,Witness / Illumination,316,758.3883805942544,17.776388834631177,-5.359238465474927,-16.94929388116726
φ₁,Witness / Illumination,317,760.788343823983,17.804493814764857,15.42516830237118,8.891804251304873
φ₁,Witness / Illumination,318,763.1883070537117,17.832554500127006,-17.407758757125865,3.8691000314941095
φ₁,Witness / Illumination,319,765.5882702834404,17.86057109949175,10.238460365671362,-14.634682413382826
φ₁,Witness / Illumination,320,767.988233513169,17.88854381999832,2.339722573855146,17.734872378379062
φ₁,Witness / Illumination,321,770.3881967428977,17.916472867168917,-13.726370087200506,-11.51463261373142
φ₁,Witness / Illumination,322,772.7881599726263,17.944358444926362,17.927279721227865,-0.7827143775684332
φ₁,Witness / Illumination,323,775.188123202355,17.97220075561143,-12.709992332420853,12.70653748704985
φ₁,Witness / Illumination,324,777.5880864320836,18.0,0.7900301649037789,-17.982654207278248
φ₁,Witness / Illumination,325,779.9880496618123,18.027756377319946,11.582397526960476,13.81477714360459
φ₁,Witness / Illumination,326,782.3880128915409,18.05547008526779,-17.8997219948416,-2.3664218785719187
φ₁,Witness / Illumination,327,784.7879761212696,18.083141320025124,14.819870639983506,-10.362018829077414
φ₁,Witness / Illumination,328,787.1879393509982,18.110770276274835,-3.934270180295697,17.67827814433397
φ₁,Witness / Illumination,329,789.5879025807269,18.138357147217054,-9.054267674135437,-15.716877453397222
φ₁,Witness / Illumination,330,791.9878658104556,18.16590212458495,17.319194486210368,5.4813777783346
φ₁,Witness / Illumination,331,794.3878290401842,18.193405398660254,-16.498193089345083,7.668743364247242
φ₁,Witness / Illumination,332,796.7877922699129,18.2208671582886,6.995635958603076,-16.824419084613282
φ₁,Witness / Illumination,333,799.1877554996414,18.24828759089466,6.2157074713257,17.157067949708242
φ₁,Witness / Illumination,334,801.5877187293701,18.275666882497067,-16.196967255717336,-8.465119710743636
φ₁,Witness / Illumination,335,803.9876819590987,18.303005217723125,17.68766500858068,-4.706007495131165
φ₁,Witness / Illumination,336,806.3876451888274,18.33030277982336,-9.87818194459661,15.44090416618941
φ₁,Witness / Illumination,337,808.787608418556,18.35755975068582,-3.150995501758702,-18.085110653460113
φ₁,Witness / Illumination,338,811.1875716482847,18.384776310850235,14.56131910376515,11.223546050973559
φ₁,Witness / Illumination,339,813.5875348780133,18.411952639521967,-18.345538255520832,1.5624423558075569
φ₁,Witness / Illumination,340,815.987498107742,18.439088914585774,12.490396069989439,-13.564291578066005
φ₁,Witness / Illumination,341,818.3874613374707,18.466185312619388,-0.0475518026082666,18.46612408780112
φ₁,Witness / Illumination,342,820.7874245671993,18.49324200890693,-12.45684947503178,-13.668463745293414
φ₁,Witness / Illumination,343,823.187387796928,18.520259177452136,18.445115268569648,1.6666501520051302
φ₁,Witness / Illumination,344,825.5873510266566,18.547236990991408,-14.748111763502882,11.24691955209194
φ₁,Witness / Illumination,345,827.9873142563853,18.57417562100671,3.2823741431779214,-18.281849468371547
φ₁,Witness / Illumination,346,830.3872774861139,18.601075237738275,9.943270623005183,15.720412504692174
φ₁,Witness / Illumination,347,832.7872407158426,18.627936010197157,-17.976766182852874,-4.882200078554487
φ₁,Witness / Illumination,348,835.1872039455712,18.65475810617763,16.5772216617989,-8.555449840632885
φ₁,Witness / Illumination,349,837.5871671752999,18.681541692269406,-6.453656567003433,17.53140943892343
φ₂,Recursion / Spiral,350,839.9871304050286,18.708286933869708,-7.093712542305318,-17.311246124041453
φ₂,Recursion / Spiral,351,842.3870936347572,18.734993995195193,16.948421868631733,7.9844220932316405
φ₂,Recursion / Spiral,352,844.7870568644859,18.76166303929372,-17.91610556162147,5.56894617542999
φ₂,Recursion / Spiral,353,847.1870200942145,18.788294228055936,9.462421936252214,-16.231530152771576
φ₂,Recursion / Spiral,354,849.5869833239432,18.81488772222678,3.992588870145076,18.386387195803138
φ₂,Recursion / Spiral,355,851.9869465536718,18.841443681416774,-15.385521904185191,-10.875923672766271
φ₂,Recursion / Spiral,356,854.3869097834005,18.867962264113206,18.71769328956795,-2.3765432707322556
φ₂,Recursion / Spiral,357,856.7868730131291,18.894443627691185,-12.213630508698671,14.416214128438336
φ₂,Recursion / Spiral,358,859.1868362428578,18.920887928424502,-0.7330862777989305,-18.90668094905351
φ₂,Recursion / Spiral,359,861.5867994725864,18.947295321496416,13.330413466481144,13.464771695526746
φ₂,Recursion / Spiral,360,863.9867627023151,18.973665961010276,-18.951093884481296,-0.925224611419142
φ₂,Recursion / Spiral,361,866.3867259320438,19.0,14.619189307362335,-12.135868489543832
φ₂,Recursion / Spiral,362,868.7866891617724,19.026297590440446,-2.585647647197677,18.84978584081371
φ₂,Recursion / Spiral,363,871.1866523915011,19.05255888325765,-10.841214380323837,-15.66742067986494
φ₂,Recursion / Spiral,364,873.5866156212297,19.078784028338912,18.602735472482845,4.23535511389878
φ₂,Recursion / Spiral,365,875.9865788509584,19.1049731745428,-16.600775842803937,9.455910395989225
φ₂,Recursion / Spiral,366,878.386542080687,19.131126469708992,5.861532798136828,-18.21105250270742
φ₂,Recursion / Spiral,367,880.7865053104157,19.157244060668017,7.990170567156748,17.411409314232493
φ₂,Recursion / Spiral,368,883.1864685401443,19.183326093250876,-17.676975075647185,-7.45147986476163
φ₂,Recursion / Spiral,369,885.586431769873,19.209372712298546,18.09238566552361,-6.454888142327155
φ₂,Recursion / Spiral,370,887.9863949996017,19.235384061671343,-8.992708359990319,17.00385827840729
φ₂,Recursion / Spiral,371,890.3863582293303,19.261360284258224,-4.861554338824001,-18.637738312645705
φ₂,Recursion / Spiral,372,892.786321459059,19.28730152198591,16.196153879162026,10.473041560239551
φ₂,Recursion / Spiral,373,895.1862846887876,19.313207915827967,-19.04252103967826,3.2221720086629078
φ₂,Recursion / Spiral,374,897.5862479185163,19.339079605813716,11.880710390577418,-15.259381396872737
φ₂,Recursion / Spiral,375,899.9862111482449,19.364916731037084,1.5491648705841712,19.302851815308223
φ₂,Recursion / Spiral,376,902.3861743779736,19.390719429665317,-14.200090686683332,-13.204447148213719
φ₂,Recursion / Spiral,377,904.7861376077022,19.4164878389476,19.4159485214899,0.14471700264424953
φ₂,Recursion / Spiral,378,907.1861008374309,19.44222209522358,-14.43357578401358,13.025816292545233
φ₂,Recursion / Spiral,379,909.5860640671596,19.467922333931785,1.8464947199233275,-19.38015627515153
φ₂,Recursion / Spiral,380,911.9860272968882,19.493588689617926,11.745023884415373,15.55809801854045
φ₂,Recursion / Spiral,381,914.3859905266169,19.519221295943137,-19.194966088317265,-3.5430603816969084
φ₂,Recursion / Spiral,382,916.7859537563455,19.544820285692065,16.568774598449846,-10.36704916096009
φ₂,Recursion / Spiral,383,919.1859169860742,19.570385790780925,-5.221278393855979,18.86102467878807
φ₂,Recursion / Spiral,384,921.5858802158027,19.595917942265423,-8.902029659576817,-17.457201033957723
φ₂,Recursion / Spiral,385,923.9858434455314,19.621416870348583,18.380135312074152,6.86808750015932
φ₂,Recursion / Spiral,386,926.38580667526,19.6468827043885,-18.21587719835527,7.3608299732055045
φ₂,Recursion / Spiral,387,928.7857699049887,19.672315572906,8.470602738412435,-17.75524962505455
φ₂,Recursion / Spiral,388,931.1857331347173,19.697715603592208,5.754960927445332,18.838270215802126
φ₂,Recursion / Spiral,389,933.585696364446,19.72308292331602,-16.990450452340493,-10.016216522547959
φ₂,Recursion / Spiral,390,935.9856595941746,19.748417658131498,19.318870113658644,-4.096493321316034
φ₂,Recursion / Spiral,391,938.3856228239033,19.77371993328519,-11.492698056025194,16.090925746924405
φ₂,Recursion / Spiral,392,940.785586053632,19.79898987322333,-2.397966880440848,-19.65323776990216
φ₂,Recursion / Spiral,393,943.1855492833606,19.82422760159901,15.062933756939708,12.888290291347657
φ₂,Recursion / Spiral,394,945.5855125130893,19.849433241279208,-19.838044744444137,0.6722951118612003
φ₂,Recursion / Spiral,395,947.9854757428179,19.87460691435179,14.19180366620529,-13.913759689597995
φ₂,Recursion / Spiral,396,950.3854389725466,19.8997487421324,-1.0673332150558577,19.871104644886717
φ₂,Recursion / Spiral,397,952.7854022022752,19.924858845171276,-12.65166416111618,-15.392705868505654
φ₂,Recursion / Spiral,398,955.1853654320039,19.949937343260004,19.75139574199985,2.807555207455446
φ₂,Recursion / Spiral,399,957.5853286617325,19.974984355438178,-16.481206910297047,11.285823797134922
φ₂,Recursion / Spiral,400,959.9852918914612,20.0,4.534936829503909,-19.479074617455755
φ₂,Recursion / Spiral,401,962.3852551211899,20.024984394500787,9.826264411241905,17.44833882409328
φ₂,Recursion / Spiral,402,964.7852183509185,20.049937655763422,-19.055480695609763,-6.236076928586096
φ₂,Recursion / Spiral,403,967.1851815806472,20.074859899884732,18.286029334147482,-8.2837872492416
φ₂,Recursion / Spiral,404,969.5851448103758,20.09975124224178,-7.897711499467081,18.48313158182848
φ₂,Recursion / Spiral,405,971.9851080401045,20.12461179749811,-6.669888843273049,-18.987168899506365
φ₂,Recursion / Spiral,406,974.3850712698331,20.149441679609886,17.765709201488974,9.506817373239581
φ₂,Recursion / Spiral,407,976.7850344995618,20.174241001832016,-19.54567057488057,4.996675072310394
φ₂,Recursion / Spiral,408,979.1849977292904,20.199009876724155,11.050714518777687,-16.90803680574643
φ₂,Recursion / Spiral,409,981.5849609590191,20.223748416156685,3.2767700735592693,19.956522189124698
φ₂,Recursion / Spiral,410,983.9849241887478,20.248456731316587,-15.916046981929396,-12.517166151690095
φ₂,Recursion / Spiral,411,986.3848874184764,20.273134932713294,20.215830399028214,-1.5232206923905576
φ₂,Recursion / Spiral,412,988.7848506482051,20.29778313018444,-13.894475859380325,14.79674087740599
φ₂,Recursion / Spiral,413,991.1848138779337,20.322401432901575,0.25060280362660015,-20.320856237737978
φ₂,Recursion / Spiral,414,993.5847771076624,20.346989949375804,13.558138915411586,15.171580970696558
φ₂,Recursion / Spiral,415,995.984740337391,20.37154878746336,-20.270041841996186,-2.031108988637395
φ₂,Recursion / Spiral,416,998.3847035671197,20.396078054371138,16.338141424658502,-12.209223349085635
φ₂,Recursion / Spiral,417,1000.7846667968483,20.42057785666214,-3.804589735814491,20.06302810998716
φ₂,Recursion / Spiral,418,1003.184630026577,20.445048300260872,-10.75987306529368,-17.384623424704014
φ₂,Recursion / Spiral,419,1005.5845932563057,20.46948949045872,19.700663111423662,5.5573260629722885
φ₂,Recursion / Spiral,420,1007.9845564860343,20.493901531919196,-18.30237720257693,9.220791112187287
φ₂,Recursion / Spiral,421,1010.384519715763,20.518284528683193,7.275694547049461,-19.185001143029282
φ₂,Recursion / Spiral,422,1012.7844829454916,20.54263858417414,7.603425483378577,19.083708259107016
φ₂,Recursion / Spiral,423,1015.1844461752203,20.566963801203133,-18.519292395232775,-8.946273480051538
φ₂,Recursion / Spiral,424,1017.5844094049489,20.591260281974,19.721941497396323,-5.919883746601542
φ₂,Recursion / Spiral,425,1019.9843726346776,20.615528128088304,-10.555947937516201,17.70796326911843
φ₂,Recursion / Spiral,426,1022.3843358644062,20.639767440550294,-4.182842155351852,-20.21147771696596
φ₂,Recursion / Spiral,427,1024.784299094135,20.663978319771825,16.75658745590106,12.092012935518195
φ₂,Recursion / Spiral,428,1027.1842623238635,20.688160865577203,-20.547841994835334,2.4054499278266612
φ₂,Recursion / Spiral,429,1029.5842255535922,20.71231517720798,13.542273863655538,-15.671847963841156
φ₂,Recursion / Spiral,430,1031.9841887833209,20.73644135332772,0.6012294181475446,20.727723540870425
φ₂,Recursion / Spiral,431,1034.3841520130495,20.760539492026695,-14.461490349012902,-14.895143399289806
φ₂,Recursion / Spiral,432,1036.7841152427782,20.784609690826528,20.749006679582457,1.2160270599960614
φ₂,Recursion / Spiral,433,1039.1840784725068,20.808652046684813,-16.139734132435983,13.13426747612066
φ₂,Recursion / Spiral,434,1041.5840417022355,20.83266665599966,3.032362967795541,-20.61079267838921
φ₂,Recursion / Spiral,435,1043.9840049319641,20.85665361461421,11.69987620307433,17.265946160947422
φ₂,Recursion / Spiral,436,1046.3839681616928,20.8806130178211,-20.31341221264777,-4.833765021083745
φ₂,Recursion / Spiral,437,1048.7839313914214,20.904544960366874,18.264548951805896,-10.168886447742745
φ₂,Recursion / Spiral,438,1051.18389462115,20.92844953645635,-6.606271585597793,19.85842832998934
φ₂,Recursion / Spiral,439,1053.5838578508788,20.952326839756964,-8.552663156689169,-19.127256806144775
φ₂,Recursion / Spiral,440,1055.9838210806074,20.97617696340303,19.248629850075115,8.33608114732559
φ₂,Recursion / Spiral,441,1058.383784310336,21.0,-19.846797312799925,6.863281753260439
φ₂,Recursion / Spiral,442,1060.7837475400647,21.02379604162864,10.009660013437907,-18.488015210275606
φ₂,Recursion / Spiral,443,1063.1837107697934,21.047565179849187,5.113437695685317,20.4169722273491
φ₂,Recursion / Spiral,444,1065.583673999522,21.071307505705477,-17.581766842376112,-11.613848401814268
φ₂,Recursion / Spiral,445,1067.9836372292507,21.095023109728988,20.83271027037694,-3.316350824404918
φ₂,Recursion / Spiral,446,1070.3836004589793,21.118712081942874,-13.135964086269198,16.536216239643387
φ₂,Recursion / Spiral,447,1072.783563688708,21.142374511865974,-1.4856652213098154,-21.090111399662884
φ₂,Recursion / Spiral,448,1075.1835269184367,21.166010488516726,15.358799946871532,14.563902780229588
φ₂,Recursion / Spiral,449,1077.5834901481653,21.18962010041709,-21.18648217567183,-0.3646546584648187
φ₂,Recursion / Spiral,450,1079.983453377894,21.213203435596427,15.886234463706696,-14.05800677778104
φ₂,Recursion / Spiral,451,1082.3834166076226,21.236760581595302,-2.2204307893512794,21.12036190764024
φ₂,Recursion / Spiral,452,1084.7833798373513,21.2602916254693,-12.643316633806556,-17.092294886799447
φ₂,Recursion / Spiral,453,1087.18334306708,21.283796653792763,20.89153933817497,4.0673804938176
φ₂,Recursion / Spiral,454,1089.5833062968086,21.307275752662516,-18.172271517460686,11.125131365322707
φ₂,Recursion / Spiral,455,1091.9832695265372,21.330729007701542,5.891226637719418,-20.501059697074812
φ₂,Recursion / Spiral,456,1094.383232756266,21.354156504062622,9.514698180189937,19.117283241608636
φ₂,Recursion / Spiral,457,1096.7831959859946,21.37755832643195,-19.951222029486416,-7.67780825041469
φ₂,Recursion / Spiral,458,1099.1831592157232,21.400934559032695,19.919453169577988,-7.824026164641151
φ₂,Recursion / Spiral,459,1101.5831224454519,21.42428528562855,-9.413190710774764,19.245566778938564
φ₂,Recursion / Spiral,460,1103.9830856751805,21.447610589527216,-6.065796537491783,-20.571973954041276
φ₂,Recursion / Spiral,461,1106.383048904909,21.470910553583888,18.38885368168036,11.083774640155339
φ₂,Recursion / Spiral,462,1108.7830121346376,21.494185260204677,-21.069165080509435,4.253267309991461
φ₂,Recursion / Spiral,463,1111.1829753643663,21.517434791350013,12.676402650060114,-17.38703010446433
φ₂,Recursion / Spiral,464,1113.582938594095,21.540659228538015,2.400173069883539,21.406521651931353
φ₂,Recursion / Spiral,465,1115.9829018238236,21.563858652847824,-16.247190032960468,-14.178463105459281
φ₂,Recursion / Spiral,466,1118.3828650535522,21.587033144922902,21.58075425326087,-0.5206206491899529
φ₂,Recursion / Spiral,467,1120.7828282832809,21.61018278497431,-15.57799008479266,14.977523991571557
φ₂,Recursion / Spiral,468,1123.1827915130095,21.633307652783937,1.371018529845835,-21.58981954975121
φ₂,Recursion / Spiral,469,1125.5827547427382,21.656407827707714,13.587260247259346,16.86375874392319
φ₂,Recursion / Spiral,470,1127.9827179724668,21.6794833886788,-21.43294134350882,-3.260218607043132
φ₂,Recursion / Spiral,471,1130.3826812021955,21.702534414210707,18.025375324069948,-12.086597719226464
φ₂,Recursion / Spiral,472,1132.7826444319242,21.72556098240043,-5.13241108857827,21.110621886098922
φ₂,Recursion / Spiral,473,1135.1826076616528,21.748563170931547,-10.486631082570163,-19.05336108244615
φ₂,Recursion / Spiral,474,1137.5825708913815,21.77154105707724,20.624643320076615,6.9730974408521735
φ₂,Recursion / Spiral,475,1139.9825341211101,21.79449471770337,-19.93922946883262,8.799268616722452
φ₂,Recursion / Spiral,476,1142.3824973508388,21.817424229271428,8.76796160197845,-19.97805919868673
φ₂,Recursion / Spiral,477,1144.7824605805674,21.840329667841555,7.037143408133183,20.67555592126528
φ₂,Recursion / Spiral,478,1147.182423810296,21.863211109075447,-19.175176110028378,-10.502981536182805
φ₂,Recursion / Spiral,479,1149.5823870400247,21.88606862823929,21.256039709040344,-5.213518570763917
φ₂,Recursion / Spiral,480,1151.9823502697534,21.908902300206645,-12.164538960458973,18.221525509119036
φ₂,Recursion / Spiral,481,1154.382313499482,21.93171219946131,-3.3421871971010026,-21.67555731093284
φ₂,Recursion / Spiral,482,1156.7822767292107,21.95449840010015,17.123825937915697,13.73952638368462
φ₂,Recursion / Spiral,483,1159.1822399589394,21.97726097583591,-21.930206880432017,1.4373677961649594
φ₂,Recursion / Spiral,484,1161.582203188668,22.0,15.215450616002716,-15.889935888856902
φ₂,Recursion / Spiral,485,1163.9821664183967,22.02271554554524,-0.48640398697146503,22.017343417439314
φ₂,Recursion / Spiral,486,1166.3821296481253,22.045407685048602,-14.528797641285944,-16.580531930507053
φ₂,Recursion / Spiral,487,1168.782092877854,22.06807649071391,21.935604336735143,2.414386543659918
φ₂,Recursion / Spiral,488,1171.1820561075826,22.090722034374522,-17.823798089969095,13.05037247161989
φ₂,Recursion / Spiral,489,1173.5820193373113,22.11334438749598,4.3317455139893335,-21.684925197058746
φ₂,Recursion / Spiral,490,1175.98198256704,22.135943621178654,11.465567706775113,18.935172488291613
φ₂,Recursion / Spiral,491,1178.3819457967686,22.15851980616034,-21.266545430296155,-6.223668167660434
φ₂,Recursion / Spiral,492,1180.7819090264973,22.181073012818835,19.90555569930616,-9.786156155601645
φ₂,Recursion / Spiral,493,1183.181872256226,22.20360331117452,-8.075478069749087,20.68300398745312
φ₂,Recursion / Spiral,494,1185.5818354859546,22.22611077089287,-8.024688514394375,-20.726899774132818
φ₂,Recursion / Spiral,495,1187.9817987156832,22.24859546128699,19.9381248962042,9.87274914212663
φ₂,Recursion / Spiral,496,1190.3817619454119,22.271057451320086,-21.39227468223345,6.1943993994473585
φ₂,Recursion / Spiral,497,1192.7817251751405,22.293496809607955,11.601418232652776,-19.036992803252087
φ₂,Recursion / Spiral,498,1195.1816884048692,22.315913604421397,4.309107711637389,21.895926350111502
φ₂,Recursion / Spiral,499,1197.5816516345978,22.338307903688676,-17.985918652890035,-13.247895312525017
2↻,Symbolic Echo,500,1199.9816148643265,22.360679774997898,22.233325814901225,-2.383112084742701
2↻,Symbolic Echo,501,1202.3815780940552,22.38302928559939,-14.799170437317414,16.792395730426026
2↻,Symbolic Echo,502,1204.7815413237838,22.40535650240808,-0.43108221023834625,-22.401209077369373
2↻,Symbolic Echo,503,1207.1815045535125,22.427661492005804,15.46504637489271,16.24291662917771
2↻,Symbolic Echo,504,1209.5814677832411,22.44994432064365,-22.397607309612027,-1.532053133678462
2↻,Symbolic Echo,505,1211.9814310129698,22.47220505424423,17.5675878662274,-14.013559739137657
2↻,Symbolic Echo,506,1214.3813942426984,22.494443758403985,-3.4912204923859917,22.22186714642908
2↻,Symbolic Echo,507,1216.781357472427,22.516660498395403,-12.448621046381183,-18.76251140022559
2↻,Symbolic Echo,508,1219.1813207021557,22.538855339169288,21.87466086543458,5.431317705881771
2↻,Symbolic Echo,509,1221.5812839318844,22.561028345356956,-19.817973664763546,10.781832860081748
2↻,Symbolic Echo,510,1223.981247161613,22.58317958127243,7.337330546625302,-21.3579863388279
2↻,Symbolic Echo,511,1226.3812103913417,22.60530911091463,9.025628947921883,20.725299083353043
2↻,Symbolic Echo,512,1228.7811736210704,22.627416997969522,-20.675156718808154,-9.194449121764825
2↻,Symbolic Echo,513,1231.181136850799,22.64950330581225,21.476921139412177,-7.193181380409538
2↻,Symbolic Echo,514,1233.5811000805277,22.67156809750927,-10.98818313585851,19.83077989824996
2↻,Symbolic Echo,515,1235.9810633102563,22.693611435820433,-5.298301559499808,-22.06644512794487
2↻,Symbolic Echo,516,1238.381026539985,22.715633383201094,18.830727867854392,12.704475115753976
2↻,Symbolic Echo,517,1240.7809897697136,22.737634001804146,-22.488702071224026,3.355335922336847
2↻,Symbolic Echo,518,1243.1809529994423,22.759613353482084,14.329810711853268,-17.682096169924407
2↻,Symbolic Echo,519,1245.580916229171,22.781571499789035,1.3790571092892854,22.73979334755087
2↻,Symbolic Echo,520,1247.9808794588996,22.80350850198276,-16.393153726571487,-15.851325209489437
2↻,Symbolic Echo,521,1250.3808426886283,22.825424421026653,22.817125652670118,0.6154485764573819
2↻,Symbolic Echo,522,1252.780805918357,22.847319317591726,-17.25690541044745,14.973283395931224
2↻,Symbolic Echo,523,1255.1807691480856,22.869193252058544,2.612896558698805,-22.71943598713533
2↻,Symbolic Echo,524,1257.5807323778142,22.891046284519195,13.432913683252423,18.535286077595075
2↻,Symbolic Echo,525,1259.9806956075429,22.9128784747792,-22.446806439277832,-4.597921343128335
2↻,Symbolic Echo,526,1262.3806588372715,22.93468988235943,19.676140174914625,-11.783442103948685
2↻,Symbolic Echo,527,1264.7806220670002,22.956480566497994,-6.555194934669895,22.000668611850827
2↻,Symbolic Echo,528,1267.1805852967289,22.978250586152114,-10.037150762305282,-20.670162180659215
2↻,Symbolic Echo,529,1269.5805485264575,23.0,21.383797620293638,8.46954540304992
2↻,Symbolic Echo,530,1271.9805117561862,23.021728866442675,-21.509143802565184,8.207114771987273
2↻,Symbolic Echo,531,1274.3804749859148,23.043437243605826,10.326074678024577,-20.60029567127277
2↻,Symbolic Echo,532,1276.7804382156435,23.065125189341593,6.307104202296189,22.186041480655756
2↻,Symbolic Echo,533,1279.1804014453721,23.08679276123039,-19.655565311080647,-12.110274658398264
2↻,Symbolic Echo,534,1281.5803646751008,23.108440016582687,22.695035124747623,-4.351480286807206
2↻,Symbolic Echo,535,1283.9803279048294,23.130067012440755,-13.808140728818897,18.55627251398116
2↻,Symbolic Echo,536,1286.380291134558,23.15167380558045,-2.355086678158843,-23.031577599859695
2↻,Symbolic Echo,537,1288.7802543642867,23.173260452512935,17.310299860054304,15.406281795261437
2↻,Symbolic Echo,538,1291.1802175940154,23.194827009486403,-23.192434542821907,0.3331365739773135
2↻,Symbolic Echo,539,1293.580180823744,23.2163735324878,16.89202597400582,-15.926690129889293
2↻,Symbolic Echo,540,1295.9801440534727,23.2379000772445,-1.6989034261424734,23.175714166960237
2↻,Symbolic Echo,541,1298.3801072832014,23.259406699226016,-14.415580718994953,-18.2535210996164
2↻,Symbolic Echo,542,1300.78007051293,23.280893453645632,22.980886788230528,3.7254318443009593
2↻,Symbolic Echo,543,1303.1800337426587,23.302360395462088,-19.47982925472055,12.788129347443025
2↻,Symbolic Echo,544,1305.5799969723873,23.323807579381203,5.730832318734131,-22.608793885003077
2↻,Symbolic Echo,545,1307.979960202116,23.345235059857504,11.056431609459237,20.561014567996168
2↻,Symbolic Echo,546,1310.3799234318446,23.366642891095847,-22.061646584256682,-7.69959414458681
2↻,Symbolic Echo,547,1312.7798866615733,23.388031127053,21.488223576393526,-9.233430972879223
2↻,Symbolic Echo,548,1315.179849891302,23.40939982143925,-9.616432429134694,21.34301354860383
2↻,Symbolic Echo,549,1317.5798131210306,23.430749027719962,-7.332821899070597,-22.253757502869277
2↻,Symbolic Echo,550,1319.9797763507593,23.45207879911715,20.457798320706463,11.46640692934364
2↻,Symbolic Echo,551,1322.379739580488,23.473389188611005,-22.85113586138902,5.3689468096025
2↻,Symbolic Echo,552,1324.7797028102166,23.49468024894146,13.235038646667565,-19.412206263617122
2↻,Symbolic Echo,553,1327.1796660399452,23.515952032609693,3.35668767616963,23.275150866206022
2↻,Symbolic Echo,554,1329.579629269674,23.53720459187964,-18.21370131675488,-14.908423268207864
2↻,Symbolic Echo,555,1331.9795924994025,23.558437978779494,23.521912191955895,-1.3113530546411234
2↻,Symbolic Echo,556,1334.3795557291312,23.57965224510319,-16.473340564700997,16.870952866965652
2↻,Symbolic Echo,557,1336.7795189588599,23.600847442411894,0.7514385777587017,-23.588881704393195
2↻,Symbolic Echo,558,1339.1794821885885,23.62202362203543,15.393773111797797,17.91735888412383
2↻,Symbolic Echo,559,1341.5794454183172,23.643180835073778,-23.474897858079125,-2.8158782915374596
2↻,Symbolic Echo,560,1343.9794086480458,23.664319132398465,19.228933914810863,-13.793045367134726
2↻,Symbolic Echo,561,1346.3793718777745,23.68543856465402,-4.866088064906465,23.180189536424734
2↻,Symbolic Echo,562,1348.7793351075031,23.706539182259394,-12.080643843076357,-20.397500933612953
